% Model:              C2DNSEps002PeEps.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 16:15
% Dimension:          2
% Nodes:              4001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, , , Gradient of c, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+0.02*u2x
0.2630000000000001        -0.5                     -0.014114081865492898    -2.6643618177713743E-5   0.2884630816619796       0.7948497396767299       1.288944173111344E-4     0.019968386343284142
0.264                     -0.5                     -0.014128481378205597    -2.671706733805863E-5    0.2892570888899553       0.7931647162749925       1.222258969321056E-4     0.019950057719395543
0.2650000000000001        -0.5                     -0.014141923768848222    -2.6788209396011847E-5   0.2900494110945296       0.7914796928732654       1.1555737657341926E-4    0.019931450518363463
0.266                     -0.5                     -0.01415440903742076     -2.68570443515732E-5     0.29084004827570187      0.7897946694715294       1.088888562014959E-4     0.019912562397188076
0.2670000000000001        -0.5                     -0.01416593718392322     -2.6923572204742752E-5   0.29162900043347256      0.7881096460697934       1.0222033582807331E-4    0.019893391022546756
0.268                     -0.5                     -0.014176508208355603    -2.698779295552052E-5    0.2924162675678415       0.7864246226680578       9.555181546884713E-5     0.01987393407079337
0.26900000000000013       -0.5                     -0.014186122110717903    -2.7049706603906478E-5   0.2932018496788087       0.7847395992663194       8.888329509469894E-5     0.019854189227958324
0.27                      -0.5                     -0.014194778891010123    -2.710931314990067E-5    0.2939857467663742       0.7830545758645862       8.221477472376387E-5     0.019834154189748897
0.27100000000000013       -0.5                     -0.01420247854923226     -2.7166612593502997E-5   0.29476795883053786      0.7813695524628496       7.55462543496157E-5      0.019813826661548684
0.272                     -0.5                     -0.014209225173995586    -2.7214507034999446E-5   0.29554848383157345      0.7796830701960273       6.15646186447149E-5      0.019793176360516366
0.27300000000000013       -0.5                     -0.014215003806975652    -2.726324940033082E-5    0.29632732895104485      0.7780071687467424       6.995543308462731E-5     0.019772437484084877
0.274                     -0.5                     -0.01421980629601575     -2.732213314016931E-5    0.29710449816906687      0.7763312672974619       7.834624752612454E-5     0.019751393759588336
0.27500000000000013       -0.5                     -0.014223632641115891    -2.739115825451493E-5    0.2978799914856398       0.774655365848175        8.673706196746795E-5     0.01973004288699397
0.276                     -0.5                     -0.014226482842276062    -2.7470324743367667E-5   0.29865380890076315      0.7729794643988892       9.512787640506709E-5     0.019708382576084885
0.27700000000000014       -0.5                     -0.014228356899496275    -2.7559632606727542E-5   0.29942595041443754      0.7713035629496057       1.0351869084959308E-4    0.019686410546459605
0.278                     -0.5                     -0.014229254812776527    -2.7659081844594518E-5   0.30019641602666247      0.7696276615003194       1.1190950529163312E-4    0.019664124527532037
0.27900000000000014       -0.5                     -0.014229176582116814    -2.776867245696865E-5    0.30096520573743824      0.7679517600510345       1.2030031972461278E-4    0.019641522258531816
0.28                      -0.5                     -0.014228122207517136    -2.7888404443849896E-5   0.3017323195467645       0.7662758586017498       1.2869113417785378E-4    0.019618601488503973
0.2809999999999999        -0.5                     -0.014226116455111393    -2.80021749970377E-5     0.3024977377646766       0.7645400316101375       1.2296005722758227E-4    0.019594168677050786
0.28200000000000003       -0.5                     -0.014223178366812772    -2.8098511902920027E-5   0.303261434971674        0.7628543823844427       1.3470649657136626E-4    0.019570429129066567
0.2829999999999999        -0.5                     -0.014219257064681896    -2.8210945484976586E-5   0.3040234465294455       0.7611687331587563       1.464529359289611E-4     0.019546362203067883
0.28400000000000003       -0.5                     -0.014214352548718773    -2.8339475743207447E-5   0.30478377243799154      0.75948308393307         1.581993752823424E-4     0.01952196567122349
0.2849999999999999        -0.5                     -0.0142084648189234      -2.8484102677612547E-5   0.30554241269731164      0.7577974347073793       1.6994581462111282E-4    0.019497237315646312
0.28600000000000003       -0.5                     -0.014201593875295777    -2.8644826288191957E-5   0.30629936730740626      0.7561117854816944       1.8169225397821949E-4    0.01947217492839372
0.2869999999999999        -0.5                     -0.014193739717835907    -2.8821646574945603E-5   0.30705463626827506      0.7544261362560029       1.9343869333297714E-4    0.019446776311466733
0.28800000000000003       -0.5                     -0.014184902346543788    -2.9014563537873555E-5   0.3078082195799183       0.7527404870303163       2.0518513268741927E-4    0.019421039276810974
0.2889999999999999        -0.5                     -0.014175059574526592    -2.922474511639751E-5    0.3085601282745584       0.7510779094543364       1.7973943177834422E-4    0.01939541638970216
0.29000000000000004       -0.5                     -0.014164192380179198    -2.9435406740658768E-5   0.3093103674694163       0.7494004802612115       1.767175113947174E-4     0.019369141155244966
0.2909999999999999        -0.5                     -0.014152314011998929    -2.964035383534737E-5    0.3100589292350807       0.7477230510680832       1.7369559101503704E-4    0.01934251235012068
0.29200000000000004       -0.5                     -0.01413942446998579     -2.983958640046337E-5    0.3108058135715525       0.7460456218749626       1.706736706315851E-4     0.019315527763326703
0.2929999999999999        -0.5                     -0.01412552375413977     -3.0033104436006764E-5   0.3115510204788308       0.744368192681844        1.6765175025874093E-4    0.01928818519403709
0.29400000000000004       -0.5                     -0.01411061186446087     -3.0220907941977592E-5   0.31229454995691613      0.7426907634887184       1.6462982987191808E-4    0.019260482451602896
0.29499999999999993       -0.5                     -0.014094688800949095    -3.040299691837572E-5    0.31303640200580823      0.7410133342956013       1.616079094977819E-4     0.019232417355552693
0.29600000000000004       -0.5                     -0.014077754563604442    -3.057937136520139E-5    0.31377657662550723      0.739335905102473        1.5858598910977145E-4    0.019203987735591375
0.29699999999999993       -0.5                     -0.014059809152426918    -3.075003128245432E-5    0.3145150738160132       0.737658475909346        1.5556406873576485E-4    0.01917519143160153
0.29800000000000004       -0.5                     -0.014040852567416507    -3.091497667013471E-5    0.31525189357732597      0.735981046716226        1.5254214835580508E-4    0.019146026293642635
0.29899999999999993       -0.5                     -0.01402088480857323     -3.1074207528242496E-5   0.31598703590944555      0.7343036175231007       1.4952022797286622E-4    0.019116490181950843
0.30000000000000004       -0.5                     -0.01399990587589707     -3.122772385677772E-5    0.31672050081237224      0.7326261883299836       1.4649830759494873E-4    0.019086580966939867
0.30099999999999993       -0.5                     -0.013977915769388036    -3.137552565574022E-5    0.3174522882861056       0.7309487591368675       1.4347638721295356E-4    0.019056296529200024
0.30200000000000005       -0.5                     -0.01395493147546437     -3.147659548587692E-5    0.3181823812765578       0.7292437792574261       1.4176382187556458E-4    0.019025088912562965
0.30299999999999994       -0.5                     -0.0139309596413849      -3.1539588811690524E-5   0.3189107903250791       0.7275743177854036       1.3517512917740393E-4    0.018994219704928914
0.30400000000000005       -0.5                     -0.013905990516224993    -3.159478335955682E-5    0.3196375299121285       0.7259048563133901       1.2858643649496564E-4    0.018962973585855445
0.30499999999999994       -0.5                     -0.013880024099984673    -3.164217912947571E-5    0.3203626000377059       0.7242353948413811       1.2199774380067419E-4    0.01893134850608473
0.30600000000000005       -0.5                     -0.013853060392663916    -3.16817761214474E-5     0.3210860007018113       0.7225659333693626       1.1540905111694616E-4    0.018899342426348373
0.30699999999999994       -0.5                     -0.013825099394262737    -3.171357433547178E-5    0.3218077319044445       0.7208964718973472       1.0882035843299636E-4    0.018866953317368144
0.30800000000000005       -0.5                     -0.01379614110478113     -3.1737573771548826E-5   0.322527793645606        0.719227010425334        1.0223166574345264E-4    0.01883417915985519
